type,category,id1,id2,slug1,slug2,name1,name2,year1,year2,match_type,confidence,reason,action,data_completeness1,data_completeness2
movie,EXACT_DUPLICATE,6c92417e-17b5-4c59-9259-ef0b22c240f6,e7871bb4-22d3-492d-895b-797faeb9b1a8,kadhala-kadhala-1998,kaathala-kaathala-1998,"Kadhala Kadhala","Kaathala Kaathala",1998,1998,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b53b7707-775c-47b9-b4f1-0068fbe38f21,4823d3d9-1d3a-49ea-89f0-0344b1b3903f,premante-idera-1998,premante-ideraa-1998,"Premante Idera","Premante Ideraa",1998,1998,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,05977123-d59c-4a42-b288-f272d8ce8c26,5d619b96-8985-46e9-abec-51f3af07d01d,antahpuram-1998,anthapuram-1998,"Antahpuram","Anthapuram",1998,1998,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
moviemovie,EXACT_DUPLICATE,5c9d770c-865b-4db6-b2c5-fdce4b0fa46c,ebe6a810-bb20-4e59-8b4f-3784c221149e,dasavathaaram-2008,dasavatharam-2008,"Dasavathaaram","Dasavatharam",2008,2008,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,861b495e-7235-43e3-811c-7366db91bd43,79bf6a89-ffa0-40bc-b984-43575d36fa1c,bujjigaadu-made-in-chennai-2008,bujjigadu-2008,"Bujjigaadu: Made in Chennai","Bujjigadu",2008,2008,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,7606ba4f-843b-4a3a-907c-79a024446477,59a673a2-c1a9-4369-b3e5-3a261cdc7f20,aadavari-matalaku-arthale-verule-2007,aadavari-matalaku-ardhalu-verule-2007,"Aadavari Matalaku Arthale Verule","Aadavari Matalaku Ardhalu Verule",2007,2007,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,644907cf-42ea-4235-a5be-f34042f8da2b,ee3dd893-677b-481a-98d8-fbe774df928f,kaloori-2007,kalloori-2007,"Kaloori","Kalloori",2007,2007,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,77005281-7b80-40d1-acd9-0a5c42c06f9b,bfa465b1-7db9-4066-af54-ce4235e5cac3,tulasi-2007,thulasi-2007,"Tulasi","Thulasi",2007,2007,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,cd65005b-da5f-45d6-9233-5d1ea5fe0eef,9ea4314e-52cd-4739-aae1-2e83deb45d58,nandanavanam-120-km-2006,nandanavanam-120kms-2006,"Nandanavanam 120 Km","Nandanavanam.. 120Kms",2006,2006,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,4d2c73aa-2438-4708-9727-697346a8dc60,ab5a6f6d-6648-4657-b0ae-a7f9ca5a5a56,kizhakku-kadalkarai-salai-2006,kizhakku-kadarkarai-salai-2006,"Kizhakku Kadalkarai Salai","Kizhakku Kadarkarai Salai",2006,2006,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,50e86001-032a-49a5-91a4-a84a3c36e392,d1d1f6b6-49b1-4a73-ac22-08e2e292e21c,astram-2006,asthram-2006,"Astram","Asthram",2006,2006,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,7c99ccbf-6c7d-4c1c-a110-b7a88146f1cf,8ad97b51-a82e-4a75-bed0-6ee3bc60e5a2,balu-2005,balu-abcdefg-2005,"Balu","Balu ABCDEFG",2005,2005,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,dae3530a-2e88-472b-a281-9650fb9d6010,5d32087c-cf2b-460d-9ee7-fa8b793758b6,vikramarkudu-2006,vikram-2005,"Vikramarkudu","Vikramarkudu",2006,2005,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,1d6288b0-5004-4eb6-8417-a98a34dfb9c3,14faf8f2-1132-409a-9018-0eaeb11ddfc3,kana-kandaen-2005,kana-kanden-2005,"Kana Kandaen","Kana Kanden",2005,2005,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2f73ea7d-0700-447a-8345-48fed40bc72a,9e634d81-91c5-47ec-a221-406a4baa3f54,naa-autograph-2004,naa-autograph-sweet-memories-2004,"Naa Autograph","Naa Autograph Sweet Memories",2004,2004,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,0bff836c-d0e8-42b6-8174-8d7de7d3ba53,a91f09d8-3085-4fbd-8604-e7af4b6284f0,7g-rainbow-colony-2004,7g-brindhavan-colony-2004,"7G Rainbow Colony","7g Brindhavan Colony",2004,2004,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,251f2ccc-2427-4db3-b255-9f463044ba6e,3daa7b5c-6152-49fa-bcf2-64798adeb63c,andaru-dongale-dorikithe-2004,andaru-dongale-dorikite-2004,"Andaru Dongale Dorikithe","Andaru Dongale Dorikite",2004,2004,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6155914a-9ca6-47a7-8e57-fdb18c02296a,7615e02f-4abb-4994-bf5e-9e206ffe36df,anand-2004,anandamanandamaye-2004,"Anand","Anandamanandamaye",2004,2004,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b0f35238-467a-4053-a227-de1aaa774bc3,a4b6ba72-185b-435c-a481-1807fcad5197,joot-2004,joot-2003,"Joot","Joot",2004,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,11408625-82fc-4569-a4d1-8e0c93be1c0c,e6f187db-8020-4602-a288-09550fe1bad8,pelli-kani-prasad-2008,pelli-kani-prasad-2003,"Pelli Kani Prasad","Pelli Kani Prasad",2008,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,f5980a13-269b-433b-ad20-3ea3ebbd3480,abf5c226-1f96-4d6e-b20c-d01b23f0421b,parthiban-kanavu-2003,parthibhan-kanavu-2003,"Parthiban Kanavu","Parthibhan Kanavu",2003,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,53744de2-6eb2-47c7-9781-6fb3234ec1e4,8afcf3ac-f5c3-459d-8279-0e2dcf622ea0,sivamani-2003,shivamani-2003,"Sivamani","Shivamani",2003,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,bb9e4779-bf34-4187-8b6a-5eb92a833888,005a86b9-c679-4dc6-b42d-97b81d9828bc,all-over-the-heart-2003,manasellam-2003,"All over the heart","Manasellam",2003,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,0c333ba3-e6b7-427a-ab60-35e35afb0557,a6eb10f9-c765-4018-9375-139e0f360e65,avunanna-kadanna-2005,avuna-2003,"Avunanna Kadanna","Avuna",2005,2003,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,57c1b62c-2dd0-4aaf-a575-651029e43703,d89ce658-cb53-4fa0-a2c4-6840d8d6abd0,evaru-2019,seshu-2002,"Evaru","Seshu",2019,2002,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,515e0bee-5bcc-42d3-b169-b25377913fcd,e9b74d11-1f34-4e45-9183-ec0e6f265b60,the-island-2002,dweepa-2002,"The Island","Dweepa",2002,2002,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,cd0b9969-8070-4e51-89f4-33dd3d5e55b5,fc33e50b-a9b5-4056-aea0-82e850c00c8e,avunu-valliddaru-ishtapaddaru-2002,avunu-valliddaru-ista-paddaru-2002,"Avunu Valliddaru Ishtapaddaru!","Avunu Valliddaru Ista Paddaru!",2002,2002,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5e66579f-af62-4611-9b58-19d04504a046,1254b1ca-f3a3-4842-aec4-639903095342,roja-kootam-2002,roja-koottam-2002,"Roja Kootam","Roja Koottam",2002,2002,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,bce426b2-bdf4-456c-af6b-0d28d653b1c9,bcf475d3-e123-491e-aad1-3b7d3a87c069,premaku-swagatham-2002,premaku-swagatam-2002,"Premaku Swagatham","Premaku Swagatam",2002,2002,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6c0f13c0-6ae9-48fc-b4ee-1a4bb00244a5,948ed8f9-0fd8-4b82-b8a6-162c6a9c6240,premato-raa-2001,prematho-raa-2001,"Premato Raa","Prematho Raa",2001,2001,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,3a00d145-9c46-46d1-a8fa-b88404f6b2a8,53888702-5231-4c81-84b9-01234aa1eaf1,kottai-mariamman-2002,kottai-mariamman-2001,"Kottai Mariamman","Kottai Mariamman",2002,2001,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5ae7783b-2ac6-434b-a50e-67634be08dd8,8c171836-0bcd-4967-83af-650452ac9ecc,khushi-2001,kabhi-khushi-kabhie-gham-2001,"Khushi","Kabhi Khushi Kabhie Gham",2001,2001,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,e19cc748-e030-439e-a552-a3564e5270de,2cb5a2e1-d770-470c-a887-e07ac1c360ee,kshemanga-velli-labhamga-randi-2000,kshemamga-velli-labhamga-randi-2000,"Kshemanga Velli Labhamga Randi","Kshemamga Velli Labhamga Randi",2000,2000,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,df55594e-4f17-4edb-8fad-adbf5d1dfa01,46687840-0aed-4785-84b0-364fcf466913,vamsoddharakudu-2000,vamsodharakudu-2000,"Vamsoddharakudu","Vamsodharakudu",2000,2000,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,83465554-8e4d-448b-bde3-fd9641247b3f,c3bc14ba-192c-44c2-bc39-782d3de1ecba,jayam-manade-raa-2000,jayam-manadera-2000,"Jayam Manade Raa","Jayam Manadera",2000,2000,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,5ba0984a-1888-45a3-93fd-a8a249566e73,a009e888-d221-4b01-9e61-ac708fe7ac05,chala-bagundi-2000,chala-bagundi-1999,"Chala Bagundi","Chala Bagundi",2000,1999,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,ce8c66d1-c9cb-4012-a210-b522273bd4bb,011a6caa-8d52-4d4d-b6ff-a1904b7e4ff8,i-liked-the-girl-1999,pilla-nachindi-1999,"I liked the girl","Pilla Nachindi",1999,1999,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2492db22-6a14-43db-afc7-a91bf26cbdac,7b6b8b1b-0bb9-44c8-a10d-029ed36b49b5,mannavaru-sinnavaru-1999,mannavaru-chinnavaru-1999,"Mannavaru Sinnavaru","Mannavaru Chinnavaru",1999,1999,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
,EXACT_DUPLICATE,3044cd96-7132-4ffc-8cb5-e7631d6efaac,e4814ebb-1962-4eba-9633-95f136bda83a,aahvaanam-1997,aahwanam-1997,"Aahvaanam","Aahwanam",1997,1997,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,992a60ef-0efd-4c60-ad2a-cb0c324db84d,45e977ad-ee60-4fd5-8277-27baea08b871,suswagatham-1998,suswagatham-1997,"Suswagatham","Suswagatham",1998,1997,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,19953e16-918a-4eaf-8e81-fecf1d6d3f2a,8d65e444-b4c5-41b1-ac67-9a5769ea10e9,pelli-chesukundam-1997,pelli-chesukundaam-1997,"Pelli Chesukundam","Pelli Chesukundaam",1997,1997,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a553018f-4ddb-433c-8a5c-eb4bcacf2d11,2f0da766-ea83-4195-bdec-c824f5079a47,pelli-pandiri-1998,pelli-pandiri-1997,"Pelli Pandiri","Pelli Pandiri",1998,1997,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,137f8590-e98e-42f2-8439-d5a636ee5123,0a870842-3553-4713-b9ff-b371c3017729,pelli-1997,maa-nannaki-pelli-1997,"Pelli","Maa Nannaki Pelli",1997,1997,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,9aec368e-e4d1-495e-8b88-b8f07f8e9a8c,99cf944d-9843-462e-9ce3-27325d6097ac,vinodam-1996,vinodham-1996,"Vinodam","Vinodham",1996,1996,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,592c5195-9b92-4241-ae70-85a5b935367f,bd2faebe-4d09-4d74-919c-e73911616203,drohi-2010,drohi-1996,"Drohi","Drohi",2010,1996,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,7b420ac9-81f6-4bec-aa93-045091efaa78,4c2c2269-9e84-4f78-b252-2a621d6be773,ninne-pelladatha-1996,ninne-pelladata-1996,"Ninne Pelladatha","Ninne Pelladata",1996,1996,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,6dc3456f-fedc-43cf-b16a-5ee64c9d2bac,c14ef911-a363-4792-892d-4ec3d1f2f37e,pelli-sandadi-1996,pelli-sandadi-1995,"Pelli Sandadi","Pelli Sandadi",1996,1995,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,4ecb5355-b8f9-4b02-a939-4bc76ec16107,b9ad44b6-186d-4290-bb8c-b0f70508aaf3,ghatotkachudu-1995,ghatothkachudu-1995,"Ghatotkachudu","Ghatothkachudu",1995,1995,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2a181464-091e-48cc-b8d3-14749142e0dd,d39fff41-50f5-4881-aa3d-034d57307a6a,kishkinda-kaanda-1994,kishkindha-kanda-1994,"Kishkinda Kaanda","Kishkindha Kanda",1994,1994,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,d7779d67-6d7b-4a25-b417-8e4c333907ec,4765aa1a-728f-4b28-a125-719e79bcb3f8,swami-vivekananda-1998,swami-vivekananda-1994,"Swami Vivekananda","Swami Vivekananda",1998,1994,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a0445592-1dd6-42b3-bded-eca07e3bfd3c,3794078d-1f3e-45d7-a5f1-4e8d6b5a5cef,govinda-govinda-1994,govindha-govindha-1993,"Govinda Govinda","Govindha Govindha",1994,1993,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,2c8e759a-bfae-47c6-bc2b-04fe4c54e259,2767cdc6-54bc-4a2e-ba95-faf4e5f874bf,mutha-mestri-1993,muta-mestri-1993,"Mutha Mestri","Muta Mestri",1993,1993,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,09ca5843-e03e-47be-8a12-67c2f3dde8d7,b149e51c-20e1-42fa-92c9-dbaa9f117263,mukundan-unni-associates--2022,kundan-1993,"Mukundan Unni Associatesâ„¢","Kundan",2022,1993,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,a0445592-1dd6-42b3-bded-eca07e3bfd3c,b23ee9f4-39e4-439e-94f3-47c1ca9a2c47,govinda-govinda-1994,govinda-govinda-1993,"Govinda Govinda","Govinda Govinda",1994,1993,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c3b46098-a11b-483a-8bb8-c51df5765eb6,201e7404-8e62-4a33-bdcc-edecfe7693f4,peddarikam-tba,peddarikam-1992,"Peddarikam","Peddarikam",2026,1992,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,af26d3a3-fd41-451d-9499-c0613cb42335,7a42802b-65bd-4d37-b6a4-53ae078e408b,raktha-tharpanam-1992,rakta-tarpanam-1992,"Raktha Tharpanam","Rakta Tarpanam",1992,1992,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,7747fc6f-f73f-436b-8708-e9df4608f181,ef1e9e63-23a7-4ec0-980a-b9765fef6800,priyathama-neevachata-kusalama-2013,priyathama-1992,"Priyathama Neevachata Kusalama","Priyathama",2013,1992,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,af26d3a3-fd41-451d-9499-c0613cb42335,c6c614a8-0e36-45b9-b836-c8cfec53441b,raktha-tharpanam-1992,raktha-tarpanam-1992,"Raktha Tharpanam","Raktha Tarpanam",1992,1992,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,13595a18-5b4f-46fc-87e5-b6a2ebc60935,25fb38fb-376e-4ef5-a9de-4959d09a73d4,nee-thodu-kavali-2002,parishkaram-1991,"Nee Thodu Kavali","Parishkaram",2002,1991,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,aaf79aaa-8582-4b7f-bc4a-bb1746eb3d43,ce7d501d-8677-4d52-a803-3aa54c7e5c49,april-1-vidudala-1991,april-1st-vidudala-1991,"April 1 Vidudala","April 1st Vidudala",1991,1991,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,aaf79aaa-8582-4b7f-bc4a-bb1746eb3d43,3ed6d83f-d8eb-4911-b868-dd7c6ce5d813,april-1-vidudala-1991,april-1st-vidudhala-1991,"April 1 Vidudala","April 1st Vidudhala",1991,1991,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,11aa4331-8288-4544-bb02-e5a398716cf3,ea904a06-7785-4118-bd05-0273a1ae9dc5,brahmarshi-viswamitra-1991,brahmarshi-vishwamitra-1991,"Brahmarshi Viswamitra","Brahmarshi Vishwamitra",1991,1991,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,b7d34be1-b720-4a9e-8cf0-40685f974925,e1c47b05-c119-482d-9e2e-53628f6e1720,bobbili-vamsam-1999,shatruvu-1991,"Bobbili Vamsam","Shatruvu",1999,1991,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,308b546b-bf08-410d-828e-d230a845fbff,fcc7f26f-a1b7-47ae-9283-474c5e7c2854,led-zeppelin-celebration-day-2012,anna-thammudu-1990,"Led Zeppelin: Celebration Day","Anna Thammudu",2012,1990,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,c5f9c1a8-cfc9-456e-82e7-118c6e0ea71e,13696ef1-0ae7-44ba-a7a7-fa0abf1d1967,nagastharam-1990,nagastram-1990,"Nagastharam","Nagastram",1990,1990,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,d647d89a-0d32-4014-991d-b0302ab17bcf,506d821b-e497-4f3f-bca0-cd89cc5ca710,kokilam-1990,kokila-1990,"Kokilam","Kokila",1990,1990,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
movie,EXACT_DUPLICATE,edefb544-ead4-40d7-8f3c-9cab97737939,dd582a50-5b5a-4dfb-9208-622da11d3956,sutradhaarulu-1989,sutradharulu-1989,"Sutradhaarulu","Sutradharulu",1989,1989,same_tmdb_id,0.98,"Exact match: same_tmdb_id",MERGE_RECOMMENDED,100%,100%
